SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime,Temp_Diff,Humidity_Diff
53323-807,25.1,56.0,398,61.0,49.3526,8.1646,118.8,1.2,0,7,-2696.664020936499,-6488.380773852097,-1319.7961969608618,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,365,3,2,0,2025-07-25 16:48:43,2025-07-25 14:48:43,0.31582391433670765,-1.092207019631175
53325-856,25.1,56.0,398,61.0,49.3526,8.1645,118.8,5.7,0,7,-2696.664020936499,-6430.44880265699,-1316.377035828839,-965.800735541715,-858.5691072118881,-833.9701700701726,-1379.1863478150651,-10329.28984618783,363,2,2,1,2025-07-25 16:48:45,2025-07-25 14:48:45,0.31582391433670765,-1.092207019631175
53326-913,25.1,56.0,398,61.1,49.3526,8.1645,118.7,5.5,0,7,-2696.664020936499,-6430.44880265699,-1319.7961969608618,-965.800735541715,-865.8144161335074,-831.5458381804337,-1387.6736484170042,-10379.67662592533,364,2,3,0,2025-07-25 16:48:46,2025-07-25 14:48:47,0.31582391433670765,-1.092207019631175
53328-086,25.1,56.0,400,60.8,49.3526,8.1645,118.6,4.7,0,7,-2696.664020936499,-6488.380773852097,-1316.377035828839,-962.8651709959954,-862.1917616726977,-836.3945019599115,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:48:48,2025-07-25 14:48:49,0.31582391433670765,-1.092207019631175
53330-233,25.1,56.0,398,61.0,49.3526,8.1645,118.5,3.2,0,7,-2696.664020936499,-6430.44880265699,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10354.483236056582,364,2,2,1,2025-07-25 16:48:50,2025-07-25 14:48:52,0.31582391433670765,-1.092207019631175
53332-267,25.1,56.0,400,61.0,49.3526,8.1644,118.1,3.3,0,7,-2682.3200633783263,-6430.44880265699,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,363,3,2,0,2025-07-25 16:48:52,2025-07-25 14:48:54,0.31582391433670765,-1.092207019631175
53334-301,25.1,56.0,399,61.1,49.3526,8.1645,117.9,2.6,0,6,-2696.664020936499,-6430.44880265699,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10354.483236056582,364,2,2,0,2025-07-25 16:48:54,2025-07-25 14:48:56,0.31582391433670765,-1.092207019631175
53336-350,25.1,56.0,399,61.1,49.3526,8.1644,117.5,2.8,0,6,-2696.664020936499,-6488.380773852097,-1319.7961969608618,-962.8651709959954,-858.5691072118881,-833.9701700701726,-1383.4299981160348,-10329.28984618783,363,2,2,0,2025-07-25 16:48:56,2025-07-25 14:48:58,0.31582391433670765,-1.092207019631175
53338-512,25.1,56.0,398,61.0,49.3526,8.1644,117.1,3.1,0,6,-2682.3200633783263,-6401.482817059436,-1312.957874696816,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,363,3,2,0,2025-07-25 16:48:58,2025-07-25 14:49:00,0.31582391433670765,-1.092207019631175
53340-577,25.1,56.0,398,61.0,49.3526,8.1645,116.3,2.1,0,6,-2696.664020936499,-6430.44880265699,-1312.957874696816,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10329.28984618783,363,2,3,0,2025-07-25 16:49:00,2025-07-25 14:49:02,0.31582391433670765,-1.092207019631175
53342-585,25.1,56.0,399,60.9,49.3526,8.1645,115.6,1.4,0,6,-2696.664020936499,-6401.482817059436,-1312.957874696816,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,3,2,0,2025-07-25 16:49:02,2025-07-25 14:49:04,0.31582391433670765,-1.092207019631175
53345-662,25.1,56.0,400,60.8,49.3526,8.1645,115.5,1.3,0,6,-2682.3200633783263,-6401.482817059436,-1316.377035828839,-962.8651709959954,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10304.09645631908,362,2,2,0,2025-07-25 16:49:05,2025-07-25 14:49:06,0.31582391433670765,-1.092207019631175
53347-702,25.1,56.0,402,60.7,49.3526,8.1645,115.0,0.1,0,6,-2682.3200633783263,-6372.516831461881,-1312.957874696816,-962.8651709959954,-862.1917616726977,-826.697174400956,-1379.1863478150651,-10329.28984618783,363,2,2,1,2025-07-25 16:49:07,2025-07-25 14:49:08,0.31582391433670765,-1.092207019631175
53349-752,25.1,56.0,400,60.9,49.3526,8.1645,114.7,1.0,0,6,-2696.664020936499,-6372.516831461881,-1312.957874696816,-959.929606450276,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10329.28984618783,365,3,3,0,2025-07-25 16:49:09,2025-07-25 14:49:10,0.31582391433670765,-1.092207019631175
53351-810,25.1,56.0,400,60.8,49.3526,8.1645,114.3,0.5,0,6,-2696.664020936499,-6343.550845864328,-1319.7961969608618,-965.800735541715,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10329.28984618783,364,2,3,0,2025-07-25 16:49:11,2025-07-25 14:49:12,0.31582391433670765,-1.092207019631175
53353-984,25.1,56.0,401,60.9,49.3526,8.1645,114.1,0.2,0,6,-2696.664020936499,-6343.550845864328,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,363,2,2,0,2025-07-25 16:49:13,2025-07-25 14:49:14,0.31582391433670765,-1.092207019631175
53355-036,25.1,56.0,400,60.9,49.3526,8.1646,113.8,1.3,0,6,-2696.664020936499,-6343.550845864328,-1312.957874696816,-962.8651709959954,-858.5691072118881,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,2,2,0,2025-07-25 16:49:15,2025-07-25 14:49:17,0.31582391433670765,-1.092207019631175
53358-166,25.1,56.0,401,60.8,49.3526,8.1646,112.7,2.4,0,6,-2696.664020936499,-6343.550845864328,-1312.957874696816,-962.8651709959954,-862.1917616726977,-826.697174400956,-1379.1863478150651,-10329.28984618783,364,3,3,0,2025-07-25 16:49:18,2025-07-25 14:49:19,0.31582391433670765,-1.092207019631175
53360-155,25.1,56.0,403,60.6,49.3525,8.1646,112.2,2.4,0,7,-2696.664020936499,-6343.550845864328,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1374.942697514096,-10329.28984618783,364,3,2,0,2025-07-25 16:49:20,2025-07-25 14:49:21,0.31582391433670765,-1.092207019631175
53362-249,25.1,56.0,401,60.7,49.3525,8.1646,111.5,2.0,0,7,-2696.664020936499,-6314.584860266774,-1316.377035828839,-962.8651709959954,-862.1917616726977,-826.697174400956,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:49:22,2025-07-25 14:49:23,0.31582391433670765,-1.092207019631175
53364-307,25.1,56.0,403,60.7,49.3525,8.1646,110.9,1.6,0,6,-2696.664020936499,-6314.584860266774,-1312.957874696816,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10304.09645631908,363,2,2,0,2025-07-25 16:49:24,2025-07-25 14:49:25,0.31582391433670765,-1.092207019631175
53366-479,25.1,56.0,401,60.8,49.3525,8.1646,110.2,2.2,0,7,-2711.007978494672,-6314.584860266774,-1316.377035828839,-965.800735541715,-862.1917616726977,-826.697174400956,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:49:26,2025-07-25 14:49:27,0.31582391433670765,-1.092207019631175
53368-485,25.1,56.0,401,60.8,49.3525,8.1646,109.6,2.0,0,7,-2696.664020936499,-6314.584860266774,-1309.5387135647932,-962.8651709959954,-862.1917616726977,-826.697174400956,-1379.1863478150651,-10329.28984618783,364,3,2,0,2025-07-25 16:49:28,2025-07-25 14:49:29,0.31582391433670765,-1.092207019631175
53370-566,25.1,56.0,401,60.8,49.3525,8.1647,109.2,2.5,0,7,-2696.664020936499,-6343.550845864328,-1316.377035828839,-962.8651709959954,-858.5691072118881,-826.697174400956,-1379.1863478150651,-10304.09645631908,363,3,3,0,2025-07-25 16:49:30,2025-07-25 14:49:31,0.31582391433670765,-1.092207019631175
53372-604,25.1,56.0,403,60.7,49.3525,8.1647,108.9,2.3,0,6,-2682.3200633783263,-6343.550845864328,-1312.957874696816,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1374.942697514096,-10304.09645631908,363,2,2,0,2025-07-25 16:49:32,2025-07-25 14:49:33,0.31582391433670765,-1.092207019631175
53375-654,25.1,56.0,404,60.4,49.3525,8.1647,108.4,1.2,0,6,-2682.3200633783263,-6343.550845864328,-1316.377035828839,-965.800735541715,-858.5691072118881,-831.5458381804337,-1383.4299981160348,-10329.28984618783,363,2,3,3,2025-07-25 16:49:35,2025-07-25 14:49:35,0.31582391433670765,-1.092207019631175
53377-713,25.1,56.0,403,60.7,49.3525,8.1647,108.2,1.4,0,6,-2696.664020936499,-6343.550845864328,-1312.957874696816,-962.8651709959954,-862.1917616726977,-826.697174400956,-1379.1863478150651,-10304.09645631908,362,2,3,1,2025-07-25 16:49:37,2025-07-25 14:49:37,0.31582391433670765,-1.092207019631175
53379-886,25.1,56.0,402,60.7,49.3525,8.1647,108.0,0.9,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-962.8651709959954,-858.5691072118881,-831.5458381804337,-1379.1863478150651,-10329.28984618783,363,3,2,0,2025-07-25 16:49:39,2025-07-25 14:49:39,0.31582391433670765,-1.092207019631175
53381-982,25.1,56.0,403,60.6,49.3525,8.1647,108.0,0.8,0,7,-2682.3200633783263,-6430.44880265699,-1312.957874696816,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10329.28984618783,363,2,3,0,2025-07-25 16:49:41,2025-07-25 14:49:42,0.31582391433670765,-1.092207019631175
53383-068,25.1,56.0,402,60.7,49.3525,8.1647,107.6,0.4,0,6,-2696.664020936499,-6488.380773852097,-1316.377035828839,-965.800735541715,-858.5691072118881,-836.3945019599115,-1383.4299981160348,-10354.483236056582,364,2,3,0,2025-07-25 16:49:43,2025-07-25 14:49:44,0.31582391433670765,-1.092207019631175
53385-100,25.1,56.0,404,60.4,49.3525,8.1647,107.7,1.0,0,6,-2682.3200633783263,-6459.414788254543,-1312.957874696816,-965.800735541715,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10304.09645631908,363,2,3,0,2025-07-25 16:49:45,2025-07-25 14:49:46,0.31582391433670765,-1.092207019631175
53387-151,25.1,56.0,403,60.6,49.3525,8.1647,107.8,0.4,0,6,-2682.3200633783263,-6430.44880265699,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,363,3,2,0,2025-07-25 16:49:47,2025-07-25 14:49:48,0.31582391433670765,-1.092207019631175
53388-210,25.1,56.0,403,60.6,49.3525,8.1647,107.8,0.9,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-962.8651709959954,-858.5691072118881,-826.697174400956,-1383.4299981160348,-10304.09645631908,363,3,3,1,2025-07-25 16:49:48,2025-07-25 14:49:50,0.31582391433670765,-1.092207019631175
53391-381,25.1,56.0,403,60.6,49.3525,8.1647,107.9,0.3,0,7,-2696.664020936499,-6372.516831461881,-1316.377035828839,-965.800735541715,-858.5691072118881,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,3,2,0,2025-07-25 16:49:51,2025-07-25 14:49:52,0.31582391433670765,-1.092207019631175
53393-387,25.1,56.0,404,60.5,49.3525,8.1647,108.2,1.1,0,6,-2682.3200633783263,-6372.516831461881,-1312.957874696816,-965.800735541715,-858.5691072118881,-829.1215062906948,-1374.942697514096,-10304.09645631908,363,2,2,0,2025-07-25 16:49:53,2025-07-25 14:49:54,0.31582391433670765,-1.092207019631175
53395-466,25.1,56.0,406,60.3,49.3525,8.1647,108.5,1.1,0,6,-2696.664020936499,-6343.550845864328,-1319.7961969608618,-965.800735541715,-865.8144161335074,-831.5458381804337,-1383.4299981160348,-10354.483236056582,363,2,3,0,2025-07-25 16:49:55,2025-07-25 14:49:56,0.31582391433670765,-1.092207019631175
53397-506,25.1,56.0,405,60.3,49.3525,8.1647,108.7,0.4,0,5,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10329.28984618783,363,2,3,0,2025-07-25 16:49:57,2025-07-25 14:49:58,0.31582391433670765,-1.092207019631175
53399-556,25.1,56.0,405,60.5,49.3525,8.1647,108.9,0.5,0,5,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,364,2,3,0,2025-07-25 16:49:59,2025-07-25 14:50:00,0.31582391433670765,-1.092207019631175
53401-614,25.1,56.0,406,60.3,49.3525,8.1647,109.0,0.2,0,6,-2682.3200633783263,-6343.550845864328,-1312.957874696816,-965.800735541715,-858.5691072118881,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,2,2,0,2025-07-25 16:50:01,2025-07-25 14:50:02,0.31582391433670765,-1.092207019631175
53403-786,25.1,56.0,406,60.3,49.3525,8.1647,110.9,1.3,0,6,-2696.664020936499,-6372.516831461881,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10304.09645631908,363,3,2,0,2025-07-25 16:50:03,2025-07-25 14:50:04,0.31582391433670765,-1.092207019631175
53405-936,25.1,56.0,405,60.4,49.3526,8.1645,115.6,3.7,316,6,-2696.664020936499,-6372.516831461881,-1312.957874696816,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10329.28984618783,364,3,2,0,2025-07-25 16:50:05,2025-07-25 14:50:07,0.31582391433670765,-1.092207019631175
53407-969,25.1,56.0,405,60.5,49.3527,8.1644,120.7,4.7,0,7,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10329.28984618783,363,2,2,0,2025-07-25 16:50:07,2025-07-25 14:50:09,0.31582391433670765,-1.092207019631175
53409-055,25.1,56.0,403,60.5,49.3528,8.1643,129.0,5.6,0,6,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10329.28984618783,364,1,3,0,2025-07-25 16:50:09,2025-07-25 14:50:11,0.31582391433670765,-1.092207019631175
53411-055,25.1,56.0,404,60.6,49.3529,8.1642,134.4,5.4,0,6,-2682.3200633783263,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10304.09645631908,363,2,2,0,2025-07-25 16:50:11,2025-07-25 14:50:13,0.31582391433670765,-1.092207019631175
53413-113,25.1,56.0,404,60.6,49.3529,8.1642,139.7,5.4,0,6,-2682.3200633783263,-6517.346759449652,-1316.377035828839,-965.800735541715,-862.1917616726977,-836.3945019599115,-1383.4299981160348,-10329.28984618783,363,3,2,2,2025-07-25 16:50:13,2025-07-25 14:50:15,0.31582391433670765,-1.092207019631175
53416-286,25.1,56.0,405,60.4,49.353,8.1641,144.7,4.4,0,6,-2696.664020936499,-6488.380773852097,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10329.28984618783,364,2,3,0,2025-07-25 16:50:16,2025-07-25 14:50:17,0.31582391433670765,-1.092207019631175
53418-336,25.1,56.0,406,60.3,49.353,8.164,149.4,4.9,0,6,-2682.3200633783263,-6459.414788254543,-1319.7961969608618,-965.800735541715,-858.5691072118881,-836.3945019599115,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:50:18,2025-07-25 14:50:19,0.31582391433670765,-1.092207019631175
53421-370,25.1,56.0,406,60.3,49.3531,8.164,155.3,3.9,0,6,-2696.664020936499,-6459.414788254543,-1319.7961969608618,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1379.1863478150651,-10329.28984618783,363,3,2,0,2025-07-25 16:50:21,2025-07-25 14:50:21,0.31582391433670765,-1.092207019631175
53423-410,25.1,56.0,405,60.4,49.3531,8.1639,161.3,2.9,0,6,-2682.3200633783263,-6430.44880265699,-1316.377035828839,-962.8651709959954,-865.8144161335074,-829.1215062906948,-1383.4299981160348,-10304.09645631908,364,2,2,0,2025-07-25 16:50:23,2025-07-25 14:50:23,0.31582391433670765,-1.092207019631175
53425-459,25.1,56.0,406,60.4,49.3532,8.1639,166.8,0.9,0,6,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-858.5691072118881,-829.1215062906948,-1383.4299981160348,-10304.09645631908,363,2,2,0,2025-07-25 16:50:25,2025-07-25 14:50:25,0.31582391433670765,-1.092207019631175
53427-516,25.1,56.0,407,60.2,49.3532,8.1638,171.5,1.1,0,6,-2682.3200633783263,-6401.482817059436,-1312.957874696816,-962.8651709959954,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10329.28984618783,363,2,3,1,2025-07-25 16:50:27,2025-07-25 14:50:27,0.31582391433670765,-1.092207019631175
53429-688,25.1,56.0,405,60.4,49.3532,8.1639,170.5,0.5,0,6,-2682.3200633783263,-6430.44880265699,-1316.377035828839,-962.8651709959954,-858.5691072118881,-831.5458381804337,-1383.4299981160348,-10304.09645631908,363,3,2,0,2025-07-25 16:50:29,2025-07-25 14:50:29,0.31582391433670765,-1.092207019631175
53431-741,25.1,56.0,408,60.2,49.3531,8.164,167.1,1.0,0,6,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-962.8651709959954,-858.5691072118881,-829.1215062906948,-1383.4299981160348,-10304.09645631908,363,2,2,0,2025-07-25 16:50:31,2025-07-25 14:50:31,0.31582391433670765,-1.092207019631175
53433-925,25.1,56.0,406,60.2,49.353,8.1641,164.0,2.8,137,6,-2696.664020936499,-6372.516831461881,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,362,2,2,0,2025-07-25 16:50:33,2025-07-25 14:50:34,0.31582391433670765,-1.092207019631175
53435-860,25.1,56.0,407,60.2,49.3529,8.1642,161.0,2.2,0,6,-2682.3200633783263,-6372.516831461881,-1316.377035828839,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10304.09645631908,363,2,2,0,2025-07-25 16:50:35,2025-07-25 14:50:36,0.31582391433670765,-1.092207019631175
53437-006,25.1,56.0,407,60.2,49.3529,8.1642,156.9,2.7,0,6,-2682.3200633783263,-6430.44880265699,-1312.957874696816,-962.8651709959954,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10304.09645631908,363,3,2,2,2025-07-25 16:50:37,2025-07-25 14:50:38,0.31582391433670765,-1.092207019631175
53439-012,25.1,56.0,407,60.2,49.3529,8.1643,154.8,3.1,0,6,-2696.664020936499,-6430.44880265699,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,364,3,2,0,2025-07-25 16:50:39,2025-07-25 14:50:40,0.31582391433670765,-1.092207019631175
53442-184,25.1,56.0,407,60.2,49.3528,8.1643,152.3,3.0,0,6,-2682.3200633783263,-6459.414788254543,-1316.377035828839,-962.8651709959954,-862.1917616726977,-833.9701700701726,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:50:42,2025-07-25 14:50:42,0.31582391433670765,-1.092207019631175
53444-287,25.1,56.0,406,60.2,49.3528,8.1644,149.8,2.0,0,6,-2696.664020936499,-6430.44880265699,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10304.09645631908,363,3,2,0,2025-07-25 16:50:44,2025-07-25 14:50:44,0.31582391433670765,-1.092207019631175
53446-322,25.1,56.0,406,60.3,49.3528,8.1644,147.7,1.1,0,6,-2696.664020936499,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10329.28984618783,363,3,3,0,2025-07-25 16:50:46,2025-07-25 14:50:46,0.31582391433670765,-1.092207019631175
53448-310,25.1,56.0,406,60.2,49.3527,8.1644,145.3,1.6,0,6,-2682.3200633783263,-6430.44880265699,-1316.377035828839,-965.800735541715,-862.1917616726977,-829.1215062906948,-1379.1863478150651,-10329.28984618783,364,2,2,0,2025-07-25 16:50:48,2025-07-25 14:50:48,0.31582391433670765,-1.092207019631175
53450-360,25.1,56.0,407,60.1,49.3527,8.1644,143.1,0.8,0,6,-2696.664020936499,-6401.482817059436,-1316.377035828839,-962.8651709959954,-858.5691072118881,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,3,2,0,2025-07-25 16:50:50,2025-07-25 14:50:50,0.31582391433670765,-1.092207019631175
53452-418,25.1,56.0,408,60.1,49.3527,8.1644,140.9,1.0,0,6,-2682.3200633783263,-6401.482817059436,-1312.957874696816,-962.8651709959954,-858.5691072118881,-829.1215062906948,-1379.1863478150651,-10329.28984618783,363,3,3,0,2025-07-25 16:50:52,2025-07-25 14:50:52,0.31582391433670765,-1.092207019631175
53454-588,25.1,56.0,408,60.1,49.3527,8.1644,138.7,1.2,0,6,-2682.3200633783263,-6401.482817059436,-1319.7961969608618,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10354.483236056582,364,2,2,0,2025-07-25 16:50:54,2025-07-25 14:50:54,0.31582391433670765,-1.092207019631175
53456-640,25.1,56.0,409,60.2,49.3527,8.1645,136.4,1.2,0,6,-2682.3200633783263,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1383.4299981160348,-10329.28984618783,363,2,2,0,2025-07-25 16:50:56,2025-07-25 14:50:56,0.31582391433670765,-1.092207019631175
53458-771,25.1,56.0,407,60.1,49.3526,8.1645,134.6,1.9,119,6,-2682.3200633783263,-6459.414788254543,-1319.7961969608618,-968.7363000874344,-862.1917616726977,-829.1215062906948,-1383.4299981160348,-10304.09645631908,364,3,3,0,2025-07-25 16:50:58,2025-07-25 14:50:59,0.31582391433670765,-1.092207019631175
53460-803,25.1,56.0,408,60.1,49.3526,8.1645,133.1,0.6,0,6,-2682.3200633783263,-6401.482817059436,-1316.377035828839,-965.800735541715,-862.1917616726977,-831.5458381804337,-1379.1863478150651,-10304.09645631908,363,2,3,0,2025-07-25 16:51:00,2025-07-25 14:51:01,0.31582391433670765,-1.092207019631175
